order_id,order_date,customer_id,product_id,store_id,quantity,unit_price
O100555,06-10-2023,C0265,P003,S002,3,250
O100556,22-11-2023,C0141,P005,S004,8,150
O100557,26-07-2023,C0283,P004,S005,3,400
O100558,03-07-2023,C0173,P006,S001,5,120
O100559,13-03-2023,C0172,P002,S005,4,800
O100560,21-08-2023,C0305,P006,S004,2,120
O100561,26-04-2023,C0046,P002,S001,5,800
O100562,10-07-2023,C0170,P002,S004,1,800
O100563,26-04-2023,C0062,P008,S004,5,60
O100564,15-09-2023,C0435,P003,S002,4,250
O100565,23-10-2023,C0436,P008,S005,1,60
O100566,14-08-2023,C0488,P002,S004,3,800
O100567,19-04-2023,C0275,P001,S001,2,1200
O100568,25-05-2023,C0344,P001,S004,4,1200
O100569,16-10-2023,C0122,P006,S001,5,120
O100570,06-02-2023,C0475,P007,S001,4,30
O100571,19-10-2023,C0078,P008,S004,2,60
O100572,19-03-2023,C0130,P005,S004,1,150
O100573,14-08-2023,C0132,P002,S003,1,800
O100574,11-09-2023,C0333,P008,S003,2,60
O100575,10-01-2023,C0471,P005,S005,1,150
O100576,07-02-2023,C0060,P006,S003,4,120
O100577,18-01-2023,C0413,P003,S005,3,250
O100578,26-10-2023,C0352,P002,S002,4,800
O100579,18-08-2023,C0334,P005,S004,5,150
O100580,06-02-2023,C0150,P008,S005,2,60
O100581,16-05-2023,C0290,P001,S001,2,1200
O100582,20-02-2023,C0338,P004,S001,3,400
O100583,04-04-2023,C0306,P007,S002,1,30
O100584,01-09-2023,C0365,P008,S002,5,60
O100585,28-08-2023,C0106,P003,S004,1,250
O100586,04-09-2023,C0452,P005,S005,3,150
O100587,28-11-2023,C0099,P005,S004,7,150
O100588,16-01-2023,C0124,P004,S001,4,400
O100589,29-01-2023,C0464,P007,S001,3,30
O100590,21-05-2023,C0180,P002,S001,2,800
O100591,30-03-2023,C0080,P006,S002,3,120
O100592,07-03-2023,C0410,P004,S004,3,400
O100593,09-09-2023,C0472,P007,S001,2,30
O100594,21-11-2023,C0441,P007,S003,6,30
O100595,19-07-2023,C0288,P001,S002,4,1200
O100596,10-01-2023,C0061,P005,S001,5,150
O100597,02-09-2023,C0423,P005,S001,2,150
O100598,11-05-2023,C0008,P006,S003,5,120
O100599,05-07-2023,C0192,P005,S005,3,150
O100600,06-03-2023,C0339,P004,S005,1,400
O100601,15-07-2023,C0251,P001,S005,3,1200
O100602,09-03-2023,C0180,P002,S005,1,800
O100603,26-08-2023,C0253,P007,S005,1,30
O100604,15-09-2023,C0455,P005,S003,1,150
O100605,21-07-2023,C0488,P004,S004,1,400
O100606,20-01-2023,C0117,P003,S003,3,250
O100607,15-10-2023,C0348,P008,S002,5,60
O100608,21-07-2023,C0263,P002,S004,3,800
O100609,26-02-2023,C0213,P005,S005,3,150
O100610,12-12-2023,C0255,P006,S004,7,120
O100611,13-12-2023,C0273,P007,S003,5,30
O100612,18-11-2023,C0294,P003,S004,2,250
O100613,04-02-2023,C0500,P003,S004,1,250
O100614,23-02-2023,C0201,P004,S005,3,400
O100615,30-12-2023,C0113,P004,S004,2,400
O100616,21-05-2023,C0189,P005,S003,5,150
O100617,08-09-2023,C0392,P006,S003,3,120
O100618,25-07-2023,C0063,P003,S001,1,250
O100619,23-12-2023,C0265,P004,S004,3,400
O100620,12-09-2023,C0310,P001,S005,1,1200
O100621,12-09-2023,C0188,P007,S003,3,30
O100622,22-06-2023,C0354,P003,S001,2,250
O100623,30-05-2023,C0253,P001,S005,2,1200
O100624,24-09-2023,C0340,P006,S002,5,120
O100625,12-04-2023,C0095,P003,S002,1,250
O100626,21-09-2023,C0225,P002,S005,4,800
O100627,02-01-2023,C0391,P004,S004,1,400
O100628,05-05-2023,C0089,P005,S002,3,150
O100629,29-11-2023,C0304,P002,S004,7,800
O100630,01-02-2023,C0039,P001,S003,1,1200
O100631,04-01-2023,C0043,P008,S003,5,60
O100632,28-12-2023,C0399,P005,S004,6,150
O100633,23-08-2023,C0339,P001,S002,4,1200
O100634,02-11-2023,C0060,P002,S004,3,800
O100635,13-04-2023,C0221,P008,S003,2,60
O100636,13-07-2023,C0177,P006,S005,2,120
O100637,07-05-2023,C0207,P006,S004,1,120
O100638,09-08-2023,C0440,P002,S002,3,800
O100639,19-07-2023,C0048,P005,S002,5,150
O100640,05-02-2023,C0305,P002,S005,3,800
O100641,13-12-2023,C0319,P002,S001,2,800
O100642,29-07-2023,C0202,P007,S001,1,30
O100643,10-01-2023,C0288,P008,S003,4,60
O100644,15-05-2023,C0354,P001,S002,3,1200
O100645,13-01-2023,C0387,P002,S004,2,800
O100646,28-07-2023,C0005,P004,S003,4,400
O100647,24-11-2023,C0311,P007,S004,6,30
O100648,06-08-2023,C0262,P007,S002,3,30
O100649,29-01-2023,C0246,P007,S004,4,30
O100650,24-08-2023,C0484,P004,S005,1,400
O100651,10-07-2023,C0106,P003,S002,3,250
O100652,07-03-2023,C0257,P002,S003,2,800
O100653,23-12-2023,C0308,P005,S001,7,150
O100654,14-05-2023,C0292,P005,S003,1,150
O100655,09-05-2023,C0380,P004,S003,2,400
O100656,15-12-2023,C0071,P005,S001,3,150
O100657,05-06-2023,C0113,P001,S004,1,1200
O100658,01-09-2023,C0111,P007,S001,3,30
O100659,05-04-2023,C0481,P001,S004,1,1200
O100660,20-01-2023,C0147,P005,S002,3,150
O100661,07-10-2023,C0496,P006,S002,5,120
O100662,31-01-2023,C0093,P002,S004,4,800
O100663,29-12-2023,C0008,P006,S001,5,120
O100664,20-06-2023,C0425,P005,S005,1,150
O100665,28-09-2023,C0033,P008,S005,1,60
O100666,24-02-2023,C0249,P006,S001,2,120
O100667,21-05-2023,C0487,P005,S005,2,150
O100668,05-12-2023,C0117,P004,S003,4,400
O100669,01-05-2023,C0367,P006,S002,1,120
O100670,02-10-2023,C0252,P005,S002,5,150
O100671,07-09-2023,C0091,P001,S001,1,1200
O100672,28-04-2023,C0055,P008,S003,3,60
O100673,23-05-2023,C0214,P006,S001,5,120
O100674,12-11-2023,C0091,P002,S002,7,800
O100675,06-05-2023,C0483,P008,S003,2,60
O100676,09-10-2023,C0332,P007,S005,4,30
O100677,21-03-2023,C0403,P002,S003,5,800
O100678,31-08-2023,C0103,P008,S002,3,60
O100679,13-12-2023,C0090,P004,S004,6,400
O100680,24-10-2023,C0105,P007,S003,4,30
O100681,24-09-2023,C0241,P007,S001,2,30
O100682,06-09-2023,C0036,P007,S002,4,30
O100683,06-10-2023,C0488,P001,S004,4,1200
O100684,17-06-2023,C0336,P001,S002,5,1200
O100685,15-04-2023,C0477,P005,S003,1,150
O100686,23-05-2023,C0274,P001,S001,4,1200
O100687,21-04-2023,C0212,P004,S004,3,400
O100688,20-08-2023,C0273,P007,S001,1,30
O100689,10-07-2023,C0469,P008,S001,2,60
O100690,08-08-2023,C0294,P002,S001,3,800
O100691,13-08-2023,C0237,P006,S002,4,120
O100692,19-06-2023,C0416,P006,S004,4,120
O100693,18-02-2023,C0080,P002,S001,3,800
O100694,10-04-2023,C0460,P007,S001,3,30
O100695,10-08-2023,C0013,P002,S003,2,800
O100696,07-07-2023,C0403,P004,S004,4,400
O100697,30-01-2023,C0054,P003,S002,4,250
O100698,30-03-2023,C0485,P005,S001,2,150
O100699,06-12-2023,C0478,P005,S002,5,150
O100700,28-01-2023,C0194,P006,S002,4,120
O100701,25-11-2023,C0397,P006,S001,4,120
O100702,11-07-2023,C0430,P006,S005,4,120
O100703,15-08-2023,C0240,P006,S002,5,120
O100704,15-05-2023,C0380,P008,S004,4,60
O100705,03-07-2023,C0442,P002,S005,5,800
O100706,16-04-2023,C0260,P001,S004,3,1200
O100707,16-08-2023,C0496,P006,S001,1,120
O100708,11-07-2023,C0148,P002,S002,3,800
O100709,20-07-2023,C0156,P006,S003,4,120
O100710,23-05-2023,C0405,P005,S005,3,150
O100711,29-07-2023,C0495,P005,S001,4,150
O100712,29-11-2023,C0350,P005,S002,6,150
O100713,10-01-2023,C0104,P003,S005,4,250
O100714,17-12-2023,C0337,P005,S002,4,150
O100715,29-12-2023,C0409,P008,S002,2,60
O100716,06-05-2023,C0496,P002,S004,1,800
O100717,28-01-2023,C0482,P007,S002,5,30
O100718,14-04-2023,C0125,P003,S004,4,250
O100719,20-08-2023,C0260,P005,S002,2,150
O100720,24-12-2023,C0182,P008,S002,7,60
O100721,30-03-2023,C0155,P007,S004,3,30
O100722,27-09-2023,C0342,P001,S005,3,1200
O100723,10-12-2023,C0287,P002,S001,4,800
O100724,26-05-2023,C0144,P002,S003,4,800
O100725,02-02-2023,C0446,P005,S002,3,150
O100726,06-03-2023,C0416,P001,S002,5,1200
O100727,29-09-2023,C0335,P004,S004,1,400
O100728,01-12-2023,C0040,P005,S005,7,150
O100729,30-03-2023,C0132,P005,S004,5,150
O100730,21-12-2023,C0133,P002,S002,7,800
O100731,17-02-2023,C0189,P007,S003,2,30
O100732,12-10-2023,C0317,P005,S004,2,150
O100733,22-11-2023,C0028,P004,S002,4,400
O100734,24-06-2023,C0174,P006,S005,5,120
O100735,01-06-2023,C0189,P001,S005,1,1200
O100736,02-09-2023,C0386,P005,S005,2,150
O100737,27-01-2023,C0497,P002,S005,1,800
O100738,25-04-2023,C0285,P003,S005,2,250
O100739,29-11-2023,C0333,P005,S005,7,150
O100740,12-08-2023,C0199,P002,S004,5,800
O100741,26-09-2023,C0281,P002,S001,4,800
O100742,02-07-2023,C0094,P006,S005,5,120
O100743,17-09-2023,C0302,P002,S001,3,800
O100744,02-01-2023,C0158,P005,S001,1,150
O100745,08-05-2023,C0340,P007,S004,2,30
O100746,15-11-2023,C0027,P004,S005,4,400
O100747,09-03-2023,C0172,P001,S005,4,1200
O100748,01-12-2023,C0107,P006,S005,2,120
O100749,01-04-2023,C0146,P008,S003,4,60
O100750,07-09-2023,C0203,P006,S004,3,120
O100751,09-11-2023,C0121,P003,S002,6,250
O100752,08-09-2023,C0096,P008,S002,3,60
O100753,07-01-2023,C0282,P004,S003,4,400
O100754,28-05-2023,C0167,P003,S004,1,250
O100755,03-09-2023,C0326,P008,S003,3,60
O100756,26-10-2023,C0102,P008,S003,2,60
O100757,22-08-2023,C0020,P007,S003,1,30
O100758,30-07-2023,C0498,P004,S003,3,400
O100759,24-01-2023,C0169,P006,S002,5,120
O100760,01-10-2023,C0448,P001,S002,4,1200
O100761,13-12-2023,C0442,P005,S002,5,150
O100762,14-01-2023,C0247,P008,S004,3,60
O100763,06-06-2023,C0076,P002,S005,3,800
O100764,28-04-2023,C0291,P007,S001,4,30
O100765,21-03-2023,C0143,P003,S001,4,250
O100766,24-05-2023,C0141,P006,S001,3,120
O100767,21-01-2023,C0362,P008,S004,1,60
O100768,05-06-2023,C0331,P003,S003,3,250
O100769,05-03-2023,C0342,P004,S005,2,400
O100770,02-04-2023,C0009,P008,S002,3,60
O100771,07-04-2023,C0191,P006,S002,2,120
O100772,30-12-2023,C0500,P007,S003,8,30
O100773,10-05-2023,C0193,P007,S005,3,30
O100774,27-01-2023,C0316,P001,S005,2,1200
O100775,03-05-2023,C0439,P005,S004,5,150
O100776,08-12-2023,C0255,P006,S002,4,120
O100777,05-05-2023,C0201,P008,S001,5,60
O100778,20-02-2023,C0328,P001,S001,3,1200
O100779,19-10-2023,C0120,P003,S002,2,250
O100780,10-05-2023,C0147,P001,S002,1,1200
O100781,16-11-2023,C0085,P002,S001,6,800
O100782,29-10-2023,C0209,P005,S002,4,150
O100783,18-07-2023,C0299,P008,S005,5,60
O100784,15-08-2023,C0451,P008,S005,4,60
O100785,22-10-2023,C0495,P008,S003,4,60
O100786,04-07-2023,C0207,P001,S005,2,1200
O100787,11-05-2023,C0233,P007,S004,5,30
O100788,04-03-2023,C0312,P007,S005,3,30
O100789,01-05-2023,C0132,P003,S005,4,250
O100790,03-05-2023,C0080,P004,S001,1,400
O100791,13-04-2023,C0432,P003,S003,3,250
O100792,11-11-2023,C0444,P002,S001,2,800
O100793,20-07-2023,C0376,P008,S002,2,60
O100794,20-12-2023,C0351,P003,S004,6,250
O100795,25-09-2023,C0228,P004,S003,1,400
O100796,25-12-2023,C0181,P004,S003,5,400
O100797,16-06-2023,C0126,P002,S001,3,800
O100798,23-02-2023,C0299,P002,S003,1,800
O100799,11-06-2023,C0276,P004,S004,3,400
O100800,04-02-2023,C0019,P005,S005,2,150
O100801,19-12-2023,C0236,P006,S005,6,120
O100802,12-02-2023,C0157,P006,S003,1,120
O100803,24-04-2023,C0407,P004,S002,4,400
O100804,16-11-2023,C0082,P004,S004,2,400
O100805,21-02-2023,C0402,P007,S005,3,30
O100806,30-01-2023,C0150,P004,S004,4,400
O100807,22-05-2023,C0195,P007,S003,5,30
O100808,24-02-2023,C0339,P006,S005,3,120
O100809,27-01-2023,C0128,P008,S001,3,60
O100810,14-08-2023,C0476,P001,S003,3,1200
O100811,03-07-2023,C0410,P004,S003,2,400
O100812,18-12-2023,C0022,P006,S001,5,120
O100813,23-04-2023,C0184,P003,S003,1,250
O100814,07-10-2023,C0273,P004,S001,2,400
O100815,06-11-2023,C0329,P003,S005,4,250
O100816,29-06-2023,C0127,P003,S002,3,250
O100817,19-10-2023,C0369,P004,S002,3,400
O100818,28-09-2023,C0443,P001,S001,3,1200
O100819,18-09-2023,C0155,P007,S003,2,30
O100820,28-10-2023,C0455,P006,S005,4,120
O100821,06-12-2023,C0493,P003,S005,2,250
O100822,18-09-2023,C0424,P004,S004,3,400
O100823,23-06-2023,C0201,P004,S001,4,400
O100824,06-10-2023,C0314,P005,S001,2,150
O100825,01-12-2023,C0134,P008,S001,6,60
O100826,04-07-2023,C0437,P001,S002,1,1200
O100827,06-09-2023,C0322,P001,S001,5,1200
O100828,09-06-2023,C0060,P008,S004,3,60
O100829,26-02-2023,C0172,P003,S004,3,250
O100830,03-05-2023,C0293,P006,S003,3,120
O100831,01-04-2023,C0456,P006,S004,5,120
O100832,13-07-2023,C0305,P004,S001,2,400
O100833,28-04-2023,C0452,P002,S002,1,800
O100834,02-05-2023,C0467,P004,S001,1,400
O100835,19-04-2023,C0323,P003,S004,1,250
O100836,16-03-2023,C0031,P005,S001,1,150
O100837,06-11-2023,C0020,P002,S001,4,800
O100838,19-02-2023,C0079,P007,S005,1,30
O100839,24-02-2023,C0072,P002,S004,3,800
O100840,25-07-2023,C0456,P005,S004,4,150
O100841,18-12-2023,C0469,P008,S002,5,60
O100842,17-05-2023,C0086,P007,S005,3,30
O100843,28-05-2023,C0347,P006,S004,3,120
O100844,07-01-2023,C0375,P002,S002,3,800
O100845,22-01-2023,C0474,P004,S003,4,400
O100846,07-07-2023,C0073,P003,S005,3,250
O100847,08-12-2023,C0335,P005,S001,3,150
O100848,10-12-2023,C0103,P005,S004,2,150
O100849,13-02-2023,C0073,P002,S002,1,800
O100850,16-05-2023,C0411,P004,S002,3,400
O100851,21-10-2023,C0120,P002,S003,5,800
O100852,18-10-2023,C0287,P004,S005,1,400
O100853,07-02-2023,C0470,P005,S003,2,150
O100854,21-05-2023,C0120,P008,S001,1,60
O100855,10-06-2023,C0206,P006,S001,3,120
O100856,21-04-2023,C0016,P001,S002,3,1200
O100857,02-04-2023,C0500,P003,S003,1,250
O100858,10-04-2023,C0323,P002,S004,5,800
O100859,18-03-2023,C0158,P004,S004,1,400
O100860,28-07-2023,C0196,P007,S003,2,30
O100861,22-07-2023,C0233,P005,S005,1,150
O100862,22-08-2023,C0146,P008,S001,4,60
O100863,22-12-2023,C0403,P002,S004,4,800
O100864,20-11-2023,C0344,P005,S003,4,150
O100865,01-09-2023,C0378,P002,S002,2,800
O100866,12-06-2023,C0016,P008,S003,4,60
O100867,16-01-2023,C0153,P001,S005,2,1200
O100868,02-07-2023,C0347,P003,S001,3,250
O100869,27-08-2023,C0378,P008,S004,5,60
O100870,14-04-2023,C0009,P003,S001,4,250
O100871,05-12-2023,C0357,P001,S002,4,1200
O100872,10-07-2023,C0213,P003,S002,1,250
O100873,03-07-2023,C0424,P006,S002,5,120
O100874,20-07-2023,C0418,P001,S001,1,1200
O100875,12-10-2023,C0434,P005,S004,1,150
O100876,20-02-2023,C0098,P007,S001,2,30
O100877,02-09-2023,C0047,P003,S004,1,250
O100878,16-08-2023,C0420,P001,S003,2,1200
O100879,11-10-2023,C0405,P005,S004,1,150
O100880,11-03-2023,C0110,P006,S004,3,120
O100881,07-03-2023,C0017,P008,S003,1,60
O100882,11-04-2023,C0444,P004,S003,1,400
O100883,26-11-2023,C0098,P004,S001,4,400
O100884,02-05-2023,C0017,P008,S002,2,60
O100885,23-12-2023,C0182,P003,S001,5,250
O100886,11-01-2023,C0059,P005,S005,2,150
O100887,25-11-2023,C0288,P003,S005,5,250
O100888,15-04-2023,C0209,P007,S004,1,30
O100889,01-06-2023,C0389,P004,S003,3,400
O100890,22-01-2023,C0360,P004,S005,2,400
O100891,10-01-2023,C0279,P008,S003,4,60
O100892,01-04-2023,C0462,P007,S001,4,30
O100893,20-07-2023,C0012,P006,S004,2,120
O100894,11-05-2023,C0079,P003,S004,4,250
O100895,21-12-2023,C0309,P007,S005,4,30
O100896,24-02-2023,C0184,P002,S005,1,800
O100897,09-01-2023,C0280,P006,S003,5,120
O100898,23-04-2023,C0204,P002,S002,1,800
O100899,14-09-2023,C0255,P005,S002,3,150
O100900,01-02-2023,C0468,P002,S001,3,800
O100901,26-02-2023,C0417,P003,S003,3,250
O100902,27-12-2023,C0191,P001,S005,6,1200
O100903,20-06-2023,C0405,P008,S004,1,60
O100904,23-06-2023,C0486,P005,S005,1,150
O100905,20-06-2023,C0080,P007,S004,5,30
O100906,05-12-2023,C0069,P002,S001,4,800
O100907,07-04-2023,C0094,P003,S003,1,250
O100908,14-02-2023,C0481,P002,S003,3,800
O100909,02-11-2023,C0189,P003,S002,5,250
O100910,27-03-2023,C0459,P001,S003,2,1200
O100911,17-05-2023,C0429,P001,S001,5,1200
O100912,31-07-2023,C0404,P003,S004,1,250
O100913,12-06-2023,C0397,P001,S005,5,1200
O100914,22-08-2023,C0404,P008,S005,5,60
O100915,14-12-2023,C0071,P007,S001,5,30
O100916,03-04-2023,C0116,P001,S005,5,1200
O100917,04-10-2023,C0313,P002,S003,2,800
O100918,03-06-2023,C0037,P002,S002,3,800
O100919,03-12-2023,C0240,P003,S001,1,250
O100920,14-09-2023,C0057,P003,S003,2,250
O100921,20-01-2023,C0286,P003,S005,2,250
O100922,23-03-2023,C0006,P002,S003,3,800
O100923,10-09-2023,C0107,P007,S003,3,30
O100924,19-10-2023,C0004,P007,S005,5,30
O100925,20-10-2023,C0317,P003,S004,4,250
O100926,05-06-2023,C0100,P006,S003,4,120
O100927,15-11-2023,C0413,P005,S004,4,150
O100928,02-11-2023,C0260,P006,S002,5,120
O100929,28-04-2023,C0153,P002,S005,2,800
O100930,06-02-2023,C0144,P003,S005,2,250
O100931,24-06-2023,C0332,P008,S003,1,60
O100932,22-03-2023,C0337,P006,S005,3,120
O100933,24-12-2023,C0021,P002,S004,7,800
O100934,28-06-2023,C0055,P007,S003,5,30
O100935,10-01-2023,C0407,P001,S004,5,1200
O100936,22-02-2023,C0319,P008,S004,1,60
O100937,03-11-2023,C0246,P006,S003,6,120
O100938,14-12-2023,C0025,P001,S003,5,1200
O100939,15-01-2023,C0447,P008,S002,1,60
O100940,21-09-2023,C0001,P008,S002,5,60
O100941,17-01-2023,C0121,P006,S004,2,120
O100942,05-08-2023,C0020,P005,S005,2,150
O100943,17-11-2023,C0404,P005,S001,4,150
O100944,17-01-2023,C0071,P007,S005,2,30
O100945,24-10-2023,C0061,P007,S004,1,30
O100946,04-01-2023,C0373,P006,S003,4,120
O100947,26-11-2023,C0146,P004,S002,2,400
O100948,19-09-2023,C0173,P007,S001,3,30
O100949,27-08-2023,C0465,P005,S005,5,150
O100950,30-11-2023,C0244,P004,S001,7,400
O100951,19-02-2023,C0136,P001,S004,1,1200
O100952,21-03-2023,C0374,P003,S002,1,250
O100953,27-07-2023,C0253,P004,S001,1,400
O100954,03-12-2023,C0474,P006,S003,3,120
O100955,18-12-2023,C0418,P001,S004,6,1200
O100956,06-06-2023,C0015,P004,S001,1,400
O100957,20-05-2023,C0194,P003,S001,1,250
O100958,23-10-2023,C0436,P004,S002,2,400
O100959,07-06-2023,C0144,P007,S004,4,30
O100960,13-11-2023,C0146,P001,S005,4,1200
O100961,28-05-2023,C0227,P006,S003,5,120
O100962,12-07-2023,C0300,P004,S005,1,400
O100963,15-01-2023,C0206,P005,S003,4,150
O100964,21-04-2023,C0354,P008,S005,3,60
O100965,18-06-2023,C0325,P001,S004,4,1200
O100966,24-11-2023,C0014,P004,S001,1,400
O100967,17-07-2023,C0065,P008,S004,5,60
O100968,12-09-2023,C0205,P003,S005,2,250
O100969,19-05-2023,C0247,P001,S004,2,1200
O100970,07-09-2023,C0207,P005,S002,2,150
O100971,24-11-2023,C0006,P007,S001,5,30
O100972,01-12-2023,C0322,P006,S002,3,120
O100973,02-10-2023,C0065,P007,S002,5,30
O100974,14-01-2023,C0483,P006,S001,2,120
O100975,24-07-2023,C0446,P002,S004,2,800
O100976,14-04-2023,C0069,P005,S004,4,150
O100977,31-10-2023,C0267,P004,S004,2,400
O100978,15-01-2023,C0273,P002,S005,3,800
O100979,01-12-2023,C0216,P001,S001,3,1200
O100980,11-03-2023,C0352,P001,S004,4,1200
O100981,04-10-2023,C0113,P002,S005,3,800
O100982,10-11-2023,C0309,P005,S004,5,150
O100983,07-03-2023,C0394,P002,S004,5,800
O100984,05-09-2023,C0014,P005,S005,2,150
O100985,13-07-2023,C0392,P004,S005,1,400
O100986,01-09-2023,C0063,P005,S003,2,150
O100987,28-09-2023,C0169,P007,S002,2,30
O100988,15-09-2023,C0094,P003,S002,4,250
O100989,17-10-2023,C0152,P001,S004,4,1200
O100990,02-12-2023,C0477,P005,S005,3,150
O100991,16-01-2023,C0270,P007,S001,5,30
O100992,17-03-2023,C0252,P007,S003,5,30
O100993,20-02-2023,C0391,P007,S004,4,30
O100994,11-10-2023,C0460,P003,S001,3,250
O100995,06-06-2023,C0411,P005,S002,1,150
O100996,09-06-2023,C0197,P006,S001,1,120
O100997,01-12-2023,C0097,P008,S002,3,60
O100998,17-07-2023,C0051,P007,S005,2,30
O100999,09-05-2023,C0339,P003,S002,3,250
O101000,10-06-2023,C0485,P005,S003,4,150
O101001,29-10-2023,C0307,P002,S001,2,800
O101002,24-12-2023,C0377,P004,S004,3,400
O101003,25-07-2023,C0473,P005,S001,3,150
O101004,04-12-2023,C0309,P006,S002,5,120
O101005,29-05-2023,C0393,P005,S001,1,150
O101006,30-11-2023,C0326,P003,S003,5,250
O101007,07-04-2023,C0405,P002,S003,3,800
O101008,03-01-2023,C0137,P008,S004,1,60
O101009,10-07-2023,C0243,P001,S005,1,1200
O101010,12-08-2023,C0112,P003,S004,4,250
O101011,28-05-2023,C0045,P004,S005,1,400
O101012,21-02-2023,C0282,P001,S004,4,1200
O101013,08-07-2023,C0048,P006,S003,1,120
O101014,12-05-2023,C0484,P006,S004,3,120
O101015,29-07-2023,C0016,P001,S001,4,1200
O101016,13-08-2023,C0157,P002,S005,3,800
O101017,13-02-2023,C0350,P005,S002,3,150
O101018,21-10-2023,C0268,P004,S002,4,400
O101019,20-11-2023,C0085,P005,S003,5,150
O101020,12-03-2023,C0006,P007,S003,4,30
O101021,14-01-2023,C0412,P008,S001,1,60
O101022,05-03-2023,C0245,P003,S003,4,250
O101023,14-08-2023,C0243,P007,S001,4,30
O101024,27-08-2023,C0357,P003,S004,1,250
O101025,27-01-2023,C0132,P006,S004,3,120
O101026,12-03-2023,C0417,P008,S001,1,60
O101027,14-08-2023,C0339,P004,S003,4,400
O101028,04-11-2023,C0066,P004,S001,3,400
O101029,04-05-2023,C0339,P003,S005,1,250
O101030,04-09-2023,C0072,P007,S002,4,30
O101031,15-07-2023,C0334,P003,S003,4,250
O101032,27-11-2023,C0399,P001,S003,3,1200
O101033,05-03-2023,C0100,P002,S002,3,800
O101034,26-09-2023,C0243,P006,S002,3,120
O101035,25-05-2023,C0492,P004,S003,3,400
O101036,02-10-2023,C0450,P004,S003,4,400
O101037,02-05-2023,C0383,P007,S001,5,30
O101038,25-07-2023,C0021,P001,S003,1,1200
O101039,01-02-2023,C0337,P005,S004,1,150
O101040,11-07-2023,C0466,P001,S004,2,1200
O101041,07-04-2023,C0306,P007,S005,2,30
O101042,21-11-2023,C0099,P003,S002,3,250
O101043,10-09-2023,C0498,P002,S001,5,800
O101044,05-07-2023,C0034,P005,S001,2,150
O101045,14-05-2023,C0260,P004,S002,1,400
O101046,15-01-2023,C0081,P002,S001,5,800
O101047,09-02-2023,C0028,P001,S003,3,1200
O101048,07-09-2023,C0273,P006,S005,3,120
O101049,08-05-2023,C0313,P006,S001,2,120
O101050,01-01-2023,C0067,P001,S005,1,1200
O101051,01-11-2023,C0404,P001,S004,3,1200
O101052,23-12-2023,C0300,P003,S004,3,250
O101053,20-08-2023,C0008,P001,S002,4,1200
O101054,01-07-2023,C0220,P004,S002,3,400
O101055,12-06-2023,C0132,P006,S005,1,120
O101056,22-11-2023,C0269,P003,S001,4,250
O101057,15-12-2023,C0240,P003,S005,4,250
O101058,19-08-2023,C0497,P002,S001,2,800
O101059,25-12-2023,C0019,P003,S005,5,250
O101060,30-09-2023,C0168,P005,S001,4,150
O101061,05-02-2023,C0458,P001,S003,4,1200
O101062,04-01-2023,C0289,P001,S005,1,1200
O101063,06-09-2023,C0314,P004,S001,4,400
O101064,05-09-2023,C0061,P006,S004,2,120
O101065,13-05-2023,C0319,P002,S002,3,800
O101066,10-01-2023,C0457,P007,S005,4,30
O101067,13-12-2023,C0033,P002,S001,8,800
O101068,21-11-2023,C0391,P004,S001,2,400
O101069,27-08-2023,C0220,P004,S005,1,400
O101070,03-05-2023,C0348,P001,S002,2,1200
O101071,10-05-2023,C0049,P001,S002,3,1200
O101072,09-01-2023,C0228,P006,S002,1,120
